OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,DATE,Quantity_KT_Out
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00074,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00093,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00093,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00093,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00093,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00094,2024-01-05,0.00813
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00094,2024-01-05,0.00013000000000000002
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00094,2024-01-05,0.0165
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00088,2024-01-05,0.00065
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00088,2024-01-05,0.00415
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00088,2024-01-05,0.0195
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00088,2024-01-05,0.0012
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00095,2024-01-05,0.015
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00096,2024-01-05,5e-05
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0103,CST-00096,2024-01-05,0.00138
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00097,2024-01-05,0.00275
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00098,2024-01-05,0.0003
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00098,2024-01-05,0.00145
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00098,2024-01-05,0.00068
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00098,2024-01-05,0.00058
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00025,2024-01-05,2.9999999999999997e-05
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00025,2024-01-05,0.00413
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00025,2024-01-05,0.0001
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00025,2024-01-05,8e-05
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.00113
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.00128
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.0001
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.0013
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.00133
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.00125
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,2.9999999999999997e-05
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.00128
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.0014299999999999998
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-01-05,0.0014
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00087,2024-01-05,0.00078
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00087,2024-01-05,0.024
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00087,2024-01-05,0.00073
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,2024-01-05,2.9999999999999997e-05
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,2024-01-05,0.0002
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00099,2024-01-05,0.0008
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00099,2024-01-05,0.0014299999999999998
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00099,2024-01-05,0.00078
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00100,2024-01-05,0.01375
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00101,2024-01-05,0.009
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00102,2024-01-05,0.006
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,2024-01-05,0.01475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,2024-01-05,0.01735
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,2024-01-05,0.01075
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,2024-01-05,0.008150000000000001
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00103,2024-01-05,0.018
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00104,2024-01-05,0.0225
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00095,2024-01-05,0.0105
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,2024-01-05,0.0165
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,2024-01-05,0.0165
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00049,2024-01-05,0.00825
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,2024-01-05,0.0075
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,2024-01-05,0.00025
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,2024-01-05,0.00025
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00038,2024-01-05,0.0075
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00090,2024-01-05,0.0255
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00101,2024-01-05,0.0015
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00102,2024-01-05,0.0015
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00074,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2024-01-05,0.02475
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00102,2024-01-05,0.018
2024-01-05,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00090,2024-01-05,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00043,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00107,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00108,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00109,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00039,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00110,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00105,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00111,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00045,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0396,CST-00112,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00113,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00114,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00086,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00116,2024-01-06,0.0015
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00117,2024-01-06,0.0015
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00105,2024-01-06,0.015
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00116,2024-01-06,0.0181
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,2024-01-06,0.00128
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,2024-01-06,0.00043
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00118,2024-01-06,0.00045
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,2024-01-06,0.00123
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,2024-01-06,0.00065
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,2024-01-06,8e-05
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,2024-01-06,0.00093
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00084,2024-01-06,0.005
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0259,CST-00119,2024-01-06,0.01
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00025,2024-01-06,5e-05
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,2024-01-06,5e-05
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,2024-01-06,0.00138
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,2024-01-06,0.0165
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00121,2024-01-06,0.0105
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,2024-01-06,0.018
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00106,2024-01-06,0.0075
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00116,2024-01-06,0.0074
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00122,2024-01-06,0.009
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00123,2024-01-06,0.0045
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00120,2024-01-06,0.00683
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00025,2024-01-06,5e-05
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00093,2024-01-06,0.01925
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,2024-01-06,0.011
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,2024-01-06,0.0013
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,2024-01-06,0.001
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,2024-01-06,0.00138
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00093,2024-01-06,0.00183
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00093,2024-01-06,0.01375
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0326,CST-00124,2024-01-06,0.01375
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0326,CST-00124,2024-01-06,0.011
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,2024-01-06,0.0165
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,2024-01-06,0.0255
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00118,2024-01-06,0.00015
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,2024-01-06,0.00093
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,2024-01-06,0.011
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00125,2024-01-06,0.00045
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00025,2024-01-06,5e-05
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00123,2024-01-06,0.021
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00074,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00074,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2024-01-06,0.02475
2024-01-06,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,2024-01-06,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00127,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00128,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,2024-01-08,0.0255
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00092,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00092,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00023,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00018,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00006,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00006,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00074,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,2024-01-08,0.02475
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00003,2024-01-08,0.015
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0159,CST-00134,2024-01-08,0.015
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00028,2024-01-08,0.005
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,2024-01-08,0.01768
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00130,2024-01-08,0.00708
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00030,2024-01-08,0.0225
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00135,2024-01-08,0.0105
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0261,CST-00025,2024-01-08,5e-05
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,2024-01-08,5e-05
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,2024-01-08,0.00125
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,2024-01-08,0.00075
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00010,2024-01-08,0.00073
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00136,2024-01-08,0.00015
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00137,2024-01-08,0.0045
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00138,2024-01-08,0.0001
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00136,2024-01-08,0.00135
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00066,2024-01-08,0.0165
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00034,2024-01-08,0.0225
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,2024-01-08,0.00683
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,2024-01-08,0.00275
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,2024-01-08,0.0055
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,2024-01-08,0.0001
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00132,2024-01-08,0.019149999999999997
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00131,2024-01-08,0.017929999999999998
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00133,2024-01-08,0.022
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,2024-01-08,5e-05
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2024-01-08,0.00275
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2024-01-08,8e-05
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00086,2024-01-08,0.021929999999999998
2024-01-08,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00066,2024-01-08,0.009
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00117,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00038,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00039,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00039,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00140,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00141,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00143,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00145,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00043,2024-01-09,0.0255
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00147,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00148,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0054,CST-00150,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00151,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00151,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00020,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00010,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00052,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00152,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00035,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,2024-01-09,0.02475
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00075,2024-01-09,0.009
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,2024-01-09,0.008400000000000001
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,2024-01-09,0.0165
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,2024-01-09,0.0006
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0268,CST-00154,2024-01-09,0.006
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00155,2024-01-09,0.006
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00156,2024-01-09,0.0055
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0007,CST-00156,2024-01-09,0.009630000000000001
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,2024-01-09,0.022
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00146,2024-01-09,0.00275
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,2024-01-09,0.0075
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,2024-01-09,0.00425
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00157,2024-01-09,0.00068
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00125,2024-01-09,0.0012
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,2024-01-09,0.01238
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0380,CST-00158,2024-01-09,0.01238
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00139,2024-01-09,0.018
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00080,2024-01-09,2.9999999999999997e-05
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00159,2024-01-09,0.0075
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00105,2024-01-09,0.018
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00028,2024-01-09,0.003
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00105,2024-01-09,0.0105
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,2024-01-09,0.00088
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00080,2024-01-09,0.0005
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,2024-01-09,0.0006
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00080,2024-01-09,0.00033
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0339,CST-00080,2024-01-09,0.0001
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00025,2024-01-09,2.9999999999999997e-05
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0313,CST-00025,2024-01-09,2.9999999999999997e-05
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00160,2024-01-09,0.015
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,2024-01-09,0.0208
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,2024-01-09,0.01365
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,2024-01-09,0.0208
2024-01-09,CHINA-WAREHOUSE,Truck,MAT-0009,CST-00161,2024-01-09,0.0208
