INBOUND_DATE,PLANT_NAME,MATERIAL_NAME,DATE,Quantity_KT_In
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,11.25
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,8.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,16.25
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,3.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,3.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,16.25
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,16.25
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,3.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,5.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,15.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,3.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,16.25
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,15.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,5.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,10.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,10.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,8.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,11.25
2023-12-03,CHINA-WAREHOUSE,MAT-0017,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0017,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0017,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0017,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0017,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0017,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.15
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,0.65
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,0.65
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.15
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,10.4
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,5.85
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,1.95
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,0.65
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,1.95
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,10.4
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,10.4
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.15
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,0.65
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,18.85
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,1.95
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2024-01-04,CHINA-WAREHOUSE,MAT-0261,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0261,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0261,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0261,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0261,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0261,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0261,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0323,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0323,2024-01-04,25.5
2024-01-04,CHINA-WAREHOUSE,MAT-0323,2024-01-04,25.5
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,20.0
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,20.0
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,20.0
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,20.0
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,17.5
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,2.5
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,20.0
2023-11-24,CHINA-WAREHOUSE,MAT-0332,2023-11-24,20.0
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,19.5
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,1.3
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,18.2
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,2.6
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,0.65
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,18.2
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,1.95
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,0.65
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,3.9
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,5.2
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,7.8
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,3.25
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,1.3
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,19.5
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,0.65
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,3.25
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,13.0
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,2.6
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,1.3
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,3.9
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,1.3
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,2.6
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,8.45
2023-11-24,CHINA-WAREHOUSE,MAT-0009,2023-11-24,4.55
2023-12-01,CHINA-WAREHOUSE,MAT-0378,2023-12-01,24.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,16.25
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,3.75
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0332,2023-12-03,20.0
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,9.1
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,11.05
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,0.65
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,16.9
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,3.9
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-03,CHINA-WAREHOUSE,MAT-0009,2023-12-03,20.8
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,0.95
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,23.375
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,20.625
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,4.125
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,24.75
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,24.75
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,11.0
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,13.75
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,24.75
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,24.75
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,24.75
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,24.75
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,17.175
2023-12-04,CHINA-WAREHOUSE,MAT-0046,2023-12-04,6.875
2023-12-04,CHINA-WAREHOUSE,MAT-0198,2023-12-04,24.75
2023-12-04,CHINA-WAREHOUSE,MAT-0198,2023-12-04,24.75
2023-12-29,CHINA-WAREHOUSE,MAT-0397,2023-12-29,22.5
2023-12-29,CHINA-WAREHOUSE,MAT-0397,2023-12-29,3.0
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,8.25
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,16.5
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,12.375
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,12.375
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0097,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0265,2024-01-03,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2023-11-24,CHINA-WAREHOUSE,MAT-0193,2023-11-24,22.44
2023-11-24,CHINA-WAREHOUSE,MAT-0193,2023-11-24,22.44
2023-11-24,CHINA-WAREHOUSE,MAT-0193,2023-11-24,22.44
2023-11-24,CHINA-WAREHOUSE,MAT-0193,2023-11-24,22.44
2023-11-24,CHINA-WAREHOUSE,MAT-0193,2023-11-24,22.44
2023-11-24,CHINA-WAREHOUSE,MAT-0193,2023-11-24,22.44
2023-11-24,CHINA-WAREHOUSE,MAT-0193,2023-11-24,22.44
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0319,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0321,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0379,2024-01-04,24.75
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,7.5
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,12.5
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2024-01-04,CHINA-WAREHOUSE,MAT-0332,2024-01-04,20.0
2023-12-31,CHINA-WAREHOUSE,MAT-0319,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0319,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0319,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0319,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0319,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0319,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0322,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0322,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0322,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0322,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0379,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0379,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0379,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0379,2023-12-31,24.75
2024-01-06,CHINA-WAREHOUSE,MAT-0382,2024-01-06,24.75
2024-01-06,CHINA-WAREHOUSE,MAT-0382,2024-01-06,24.75
2024-01-06,CHINA-WAREHOUSE,MAT-0382,2024-01-06,24.75
2024-01-06,CHINA-WAREHOUSE,MAT-0382,2024-01-06,24.75
2024-01-06,CHINA-WAREHOUSE,MAT-0382,2024-01-06,24.75
2024-01-06,CHINA-WAREHOUSE,MAT-0382,2024-01-06,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0264,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0264,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0264,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0264,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0264,2024-01-03,24.75
2024-01-03,CHINA-WAREHOUSE,MAT-0264,2024-01-03,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0375,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0375,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,1.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,24.0
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,9.0
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,16.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0001,2024-01-07,25.5
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,8.25
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,16.5
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0319,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0146,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0321,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0321,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0321,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0321,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0321,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0321,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,16.5
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,8.25
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0379,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0317,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0317,2024-01-07,24.75
